_id,number,country,date,narrative,town,location,deaths,deaths_min,deaths_max,civilians,injuries,children,tweet_id,bureau_id,bij_summary_short,bij_link,target,lat,lon,names/0
55c79e721cbee48856a309d1,332,Pakistan,2011-10-30T00:00:00.000Z,"3 chromite miners--Khastar, Mamrud, and Noorzal--were killed in a car. 4-6 dead, 2 injured.",Datta Khel,North Waziristan,4-6,4,6,4,2,,307547687224496130,Ob250,Strike on a vehicle killed 4-6.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.151242,70.434707,
55c79e721cbee48856a309d2,333,Pakistan,2011-10-31T00:00:00.000Z,"Tariq, 16, and Waheed, 12, were driving to pick up their aunt. A drone ended their journey.",Norak,North Waziristan,2-4,2,4,2,3,,308650659895468032,Ob251,"An attack on a vehicle near the town of Mir Ali, North Waziristan killed 2-4 people, including at two civilians.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.98879572,70.32606125,
55c79e721cbee48856a309d3,334,Pakistan,2011-11-03T00:00:00.000Z,3 people killed in Darpakhel Sarai.,Danda Darpakhel,North Waziristan,2-3,2,3,,3,,309358975600713728,Ob252,"An attack on an alleged militant housing compound near Miranshah in North Waziristan killed up to three people and injured three others, according to local officials. Dawn reported that the casualties were part of the Haqqani Network.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.020179,70.07286072,
55c79e721cbee48856a309d4,335,Yemen,2011-11-08T00:00:00.000Z,Five US drone strikes' killed an unknown number of people in Rumeila.,Rumeila,Abyan Province,Unknown,?,?,,,,309463189454716928,YEM038,"The militant stronghold of Rumeila was targeted by 'five US drone strikes,' killing an unknown number of people.",http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/,,13.612304,46.106282,
55c79e721cbee48856a309d5,336,Somalia,2011-11-14T00:00:00.000Z,1-2 people were killed in the town of Afgoye.,Afgoye,Lower Shabelle,1-2,1,2,,,,310063000079982592,SOM018,"Missiles were fired at a training camp in Afgoye, Lower Shabelle, according to al Shabaab. 1-2 reported killed. Unclear who was responsible for the strikes.",http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/,,2.140976,45.118861,
55c79e721cbee48856a309d6,337,Pakistan,2011-11-15T00:00:00.000Z,"Nine people were sleeping. At 3:45am, a US drone fired missiles at their house, killing 7.",Miranshah,North Waziristan,7,7,7,,4,,310066974149451777,Ob253,7 killed and 2-4 injured in strike on a house in Miranshah.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a309d7,338,Pakistan,2011-11-16T00:00:00.000Z,"Deep in the mountains, 15-22 people were killed by missiles from five US drones.",Babar Ghar,South Waziristan,16-22,16,22,,6,,311179732555280384,Ob254,16-22 killed in strike on two housing compounds in Babar Ghar.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,32.620038,69.976425,
55c79e721cbee48856a309d8,339,Pakistan,2011-11-17T00:00:00.000Z,"In Razmak, at least 4 people were killed when US drones fired missiles into a building.",Shawal,North Waziristan,7-9,7,9,,5,,311219981868208128,Ob255,"In the third strike in as many days, CIA drones attacked a compound in North Waziristan, killing 7-9.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/,,33.01873964,69.65881348,
55c79e721cbee48856a309d9,340,Yemen,2011-12-22T00:00:00.000Z,"A US drone attacked the town of Zinjibar, killing one person.",Zinjibar,Abyan Province,1,1,1,,,,311254589766778881,YEM039,"A US drone strike reportedly killed Abdulrahman al-Wuhayshi, the younger brother of Nasser al-Wuhayshi, a Yemeni who leads AQAP.",http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/,,13.129616,45.381295,Abdulrahman al-Wuhayshi
55c79e721cbee48856a309da,341,Pakistan,2012-01-10T00:00:00.000Z,"Missiles destroyed a mudbrick house, killing 4. A mother and son, who were inside, survived.",Miranshah,North Waziristan,1-4,1,4,,2,,311308465085759488,Ob256,"1-4 people killed in a strike on a house near Miranshah. Aslam Awan (aka Abdullah Khorasani), a senior operations operative for al Qaeda  is believed to be among dead.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a309db,342,Pakistan,2012-01-12T00:00:00.000Z,A US drone killed at least 8 people Thursday.,Datta Khel,North Waziristan,5-9,5,9,,3,,312280311952199681,Ob257,5-9 alleged militants killed and 2-3 injured in a strike on two vehicles near Dogga.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.151242,70.434707,
55c79e721cbee48856a309dc,343,Somalia,2012-01-21T00:00:00.000Z,"Hours after his wife gave birth in a London hospital, 27-year-old Bilal was killed by a drone.",Elasha Biyaha,Banaadir,1,1,1,,,,313675639041433600,SOM019,"Three missiles fired from a suspected drone operated by JSOC killed British-Lebanese militant Bilal Al-Barjawi, also known as Abu Hafsa.",http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/,,2.084754,45.210714,Bilal Al-Barjawi
55c79e721cbee48856a309dd,344,Pakistan,2012-01-23T00:00:00.000Z,Up to 5 people were driving when the missiles struck. Their vehicle was 'engulfed by fire.',Deegan,North Waziristan,4-5,4,5,,1,,314191848392495105,Ob258,4-5 alleged militants killed and 1 injured in a strike on a vehicle near Deegan.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,32.96863543,69.70207214,
55c79e721cbee48856a309de,345,Yemen,2012-01-31T00:00:00.000Z,At least 13 people were killed from above.,Lawdar/Modya,Abyan Province,10-14,10,14,,,,314383105949593601,YEM040,10-14 people killed in Abyan.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.880199,45.86811,"Mouwhahhad al-Maaribi, Ibrahim Al-Najdi, Abed Al Farraj Al-Shamri, Saleh Al-Akili, Abdul Munim al-Fathani"
55c79e721cbee48856a309df,346,Pakistan,2012-02-08T00:00:00.000Z,"Drone missiles hit a house, killing 10. 'Almost all the men were burnt beyond recognition.'",Miranshah,North Waziristan,9-10,9,10,,12,,314395521743745025,Ob260,9-10 alleged militants killed and up to 12 injured a strike on a house near Miranshah.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a309e0,347,Pakistan,2012-02-09T00:00:00.000Z,"Badar, living in a rented house, was killed with 4-7 others. His wife and daughter were injured.",Miranshah,North Waziristan,5-8,5,8,0-3,3,,314486523116548096,Ob261,"5-8 killed, possibly 2 civilians, in a strike on a house near Miransha.  Badar Mansoor, a local Pakistani al Qaeda leader, and his wife and child are believed to be amongst dead.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a309e1,348,Pakistan,2012-02-16T00:00:00.000Z,A US drone killed at least 5 people in a house. Several others were wounded.,Miranshah,North Waziristan,6,6,6,,7,,315100839452745728,Ob262,6 alleged militants killed and up to 7 injured in a strike on a house near Spalga.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a309e2,349,Pakistan,2012-02-16T00:00:00.000Z,"In the second attack of the day, drone missiles hit a pickup truck, killing 10-15 people.",Mir Ali,North Waziristan,10-15,10,15,,,,315156739349696512,Ob263,10-15 alleged militants killed in a strike on a vehicle in Mir Ali.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,32.95826549,70.24108887,
55c79e721cbee48856a309e3,350,Somalia,2012-02-24T00:00:00.000Z,4 people dead. US official: 'a white Kenyan reported killed in the attack was not the target.',60km south of Mogadishu,Lower Shabelle,4-7,4,7,,,,316304306057916417,SOM021,"Hours after Secretary Clinton told the London Somalia conference that airstrikes against al Shabaab 'would not be a good idea', a US drone strike killed up to seven alleged Islamists in Lower Shabelle.",http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/,,2.192222,42.874722,
55c79e721cbee48856a309e4,351,Pakistan,2012-03-09T00:00:00.000Z,"Samir was in a large pickup truck. Above him, a US drone. Missiles killed up to 12 people.",Shaktoi Mandao,South Waziristan,8-15,8,15,,3,,316388397772070913,Ob264,"8-15 alleged militants killed and 3 injured in a strike on a vehicle in the Mandao borderlands area. Amongst dead was German citizen Samir H, believed to be one of the most dangerous Islamists in the country.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,32.321955,69.864395,
55c79e721cbee48856a309e5,352,Pakistan,2012-03-09T00:00:00.000Z,"Seven miles from the first strike, a US drone killed 6 people in a house.",Nishpa,South Waziristan,0-6,0,6,,,,316609412812898306,Ob265,"Two sources reported a second strike. The first reportedly hit a vehicle, killing up to 15 militants. The second strike was said to have hit a house 12 kilometres away, killing 'six Uzbeks.'",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,32.321955,69.864395,
55c79e721cbee48856a309e6,353,Yemen,2012-03-09T00:00:00.000Z,Salim's two brothers -- a teacher and a cellphone repairman -- were killed with 21-32 others.,,Al Bayda Province,23-34,23,34,'Many' (2 named),55,,317283336139722752,YEM042,"A late evening airstrike on Bayda by US drones struck a gathering of alleged militants. As many as 34 'AQAP militants' died. Two brothers of local businessman Salim al-Barakani - one a teacher, the other a cellphone repairman, were among the civilians killed.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.099622,45.432054,Hadaar al-Homaiqani
55c79e721cbee48856a309e7,354,Yemen,2012-03-10T00:00:00.000Z,"Up to 24 people were killed in Jaar and Zinjibar, bringing the weekend death toll to 58.",Jaar and Zinjibar,Abyan Province,24,24,24,,,,318929173399883776,YEM043,"Air strikes in Jaar and Zinjibar killed up to 24 alleged militants. Although initially reported as the work of the Yemen Air Force, a senior Yemen government official told CNN that the attacks were the work of the US, part of a three-day offensive.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.129616,45.381295,
55c79e721cbee48856a309e8,355,Yemen,2012-03-11T00:00:00.000Z,"Five drones struck the town of Jaar, killing 6 people.",Jebel Khanfar,Abyan Province,3-6,3,6,,,,319102739151998977,YEM044,"An air attack on a militant-occupied factory where arms were allegedly stored killed three near Jaar. Ansar al Sharia said US drones carried out the early evening strike, with up to five drones reportedly taking part.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.219465,45.310246,
55c79e721cbee48856a309e9,356,Yemen,2012-03-13T00:00:00.000Z,A US drone killed 4-5 people in a car.,,Al Bayda Province,4-5,4,5,,,,319168831190880256,YEM045,4-5 people were killed in a strike on a moving vehicle. CNN reported that the strike appeared to be the work of the US.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.099622,45.432054,Nasser al-Thafry
55c79e721cbee48856a309ea,357,Pakistan,2012-03-13T00:00:00.000Z,"Hafeez, Shamsullah, Wajahat, and Abdullah were killed. 3 others were 'mutilated beyond recognition.'",Drey Nishtar,South Waziristan,6-8,6,8,,4,,319582698970677249,Ob266,6-8 alleged militants belived to be senoir commanders of a Taliban faction were killed and 2-4 injured in a strike on a vehicle.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,32.82103747,69.97999191,
55c79e721cbee48856a309eb,358,Pakistan,2012-03-13T00:00:00.000Z,"Four drone missiles hit a house and pickup truck, killing 7 people.",Shawa,South/North Waziristan border,7,7,7,,3,,319658375120039936,Ob267,7 unknown alleged militants killed and 3 injured in a strike on a vehicle in the borderlands of North and South Waziristan.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,32.7026315,69.9816857,
55c79e721cbee48856a309ec,359,Yemen,2012-03-22T00:00:00.000Z,US drone missiles killed at least 30 people Thursday. Dozens of others were injured.,Zinjibar,Abyan Province,29-30,29,30,,24,,319858496441053185,YEM048,"According to local Yemen officials, three areas in Zinjibar were struck by US drone strikes, killing at least 30 al Qaeda fighters.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.129616,45.381295,
55c79e721cbee48856a309ed,360,Pakistan,2012-03-30T00:00:00.000Z,One missile pierced the ceiling. More demolished five nearby shops. 4 people were killed.,Miranshah,North Waziristan,4,4,4,,3,,319895410766393344,Ob268,A Miranshah house destroyed killing 4 alleged militants.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a309ee,361,Yemen,2012-03-30T00:00:00.000Z,4 people killed in a Hyundai. 6 civilians wounded; Mohamed died. A 'shower' of shrapnel.,Azan,Shabwah Province,5,5,5,1,6-9,,320613244211458048,YEM049,"Four alleged AQAP militants died and three were 'critically injured' after a US drone struck their vehicles. 6-9 others were injured, including 5 civilians. One of the civilians, Mohamed, would later die.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.33936309,47.44163168,Mohamed Saleh al Suna
55c79e721cbee48856a309ef,362,Yemen,2012-04-01T00:00:00.000Z,Up to 38 people were killed in 'multiple airstrikes.',,Lahij and Abyan Provinces,38,38,38,,,,321389714903011328,YEM050,"Multiple airstrikes killed as many as 38 'suspected al Qaeda militants' in Lahj and Abyan over a 48-hour period, according to CNN. A number of officials confirmed US involvement",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.612304,46.106282,
55c79e721cbee48856a309f0,363,Yemen,2012-04-07T00:00:00.000Z,"On Saturday night, 8 people were driving to Marib. A US drone fired a missile, killing them all.",,Shabwah Province,0-8,0,8,,,,321428523283800064,YEM051,News agencies reported a night time US drone strike on a moving vehicle in Shabwah province. The Yemen Air Force lacks the technical ability to carry out such a strike.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,Qasim al-Raimi,14.653544,47.009442,
55c79e721cbee48856a309f1,364,Yemen,2012-04-08T00:00:00.000Z,"US drones and Yemeni warplanes bombed the southern province of Abyan, killing at least 16 people.",Al Kawd,Abyan Province,16,16,16,,,,322355085705359360,YEM052,"The Yemen Defence Ministry reported that 'Yemeni-U.S. joint air raids bombed al-Qaida hideouts in the southern province of Abyan, killing at least 16 militants', according to Xinhua. Other agencies did not specify US involvement.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.085664,45.361154,
55c79e721cbee48856a309f2,365,Yemen,2012-04-08T00:00:00.000Z,"In Shabwah, a US drone killed 8 people in a car.",,Shabwah Province,8,8,8,,,,322363051682709504,,"The other militants, 8, were killed when a US drone targeted their car in the province,' alsahwa-yemen.net quoted a tribal source as saying. ",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.653544,47.009442,
55c79e721cbee48856a309f3,366,Yemen,2012-04-11T00:00:00.000Z,"On Wednesday evening, a US drone killed 14 people and wounded 10 others on a desert road.",Lawder,Abyan Province,10-14,10,14,,10,,322387422262460417,YEM053,"A targeted evening strike on an 'al Qaeda convoy' reportedly killed up to 14 alleged militants near Loder, Abyan Province. A local government official told Xinhua that the attack was the work of a US drone.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.880199,45.86811,
55c79e721cbee48856a309f4,367,Yemen,2012-04-14T00:00:00.000Z,7 people were killed when a drone turned their car into 'a charred skeleton.',al Zahir district,Al Bayda Province,7,7,7,,,,323195515871326209,YEM054,"An evening airstrike on a vehicle killed at least three Ansar al-Sharia members, among them reportedly Mohammed al-Sabri, a 'leading militant'. Associated Press cited two Yemen military officials as saying that US drones had carried out the attack in Al Bayda Province, with a security official telling AFP the same. Eyewitness Abdel-Salam al-Ansi told the agency that he heard a strong explosion and had rushed outside: 'The car had been turned into a ball of fire.'",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.099622,45.432054,Mohammed al-Sabri
55c79e721cbee48856a309f5,368,Yemen,2012-04-16T00:00:00.000Z,Up to five US drone strikes killed 5-7 people in the town of Azzan.,Azzan,Shabwah Province,5-7,5,7,,,,323492056519565312,YEM055,"Up to five drone strikes killed at least five militants in the southeastern Shabwah province. CNN reported militant hideouts, checkpoints, training facilities and weapons warehouses were targeted in the strikes.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.33936309,47.44163168,
55c79e721cbee48856a309f6,369,Yemen,2012-04-21T00:00:00.000Z,Missiles killed 12-17. 'Unclear' if strikes were carried out by Yemeni Air Force or US drones.,Lawder,Abyan Province,12-17,12,17,,,,323869636988903425,YEM057,As many as 17 alleged militants were killed in a series of of strikes in the south of the country. AFP said it was unclear whether the strike was carried out by the Yemen Air Force or US drones.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.880199,45.86811,
55c79e721cbee48856a309f7,370,Yemen,2012-04-22T00:00:00.000Z,"US drones fired missiles at a car in Al-Samdah, setting it ablaze and killing 3-4 people.",Al-Samdah,Marib Province,4,4,4,,,,323881002378342401,YEM058,At least four militants were killed when a drone strike destroyed two of three cars driving through the desert area of Sanda in central Marib province. Two senior security officials told CNN that US drones conducted the strike.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,15.460938,45.321382,
55c79e721cbee48856a309f8,371,Yemen,2012-04-23T00:00:00.000Z,"3 people were killed Monday. Mohammed, who lives nearby, said he sees drones 'almost daily.'",Nasab,Shabwah Province,3,3,3,,2,,323892345508605952,YEM059,A possible drone strike hit vehicles in Shabwah province leaving three dead and two injured. Local Mohammed Bindighar told AP he had seen drones circling overhead almost daily for the last five months.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.653544,47.009442,
55c79e721cbee48856a309f9,372,Yemen,2012-04-26T00:00:00.000Z,"After hearing an explosion, residents saw two pilotless drones. 3 people were killed in a car.",Mudiyah,Abyan Province,3,3,3,,,,323914173060878336,YEM061,At least three alleged militants were killed in a possible drone strike in the southern city of Mudiyah. Reuters reported the strike targeted the alleged militants in a vehicle. Residents said they saw two drones after hearing an explosion.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.612304,46.106282,
55c79e721cbee48856a309fa,373,Pakistan,2012-04-29T00:00:00.000Z,"US drone missiles struck a high school in North Waziristan, killing 6 people.",Miranshah,North Waziristan,3-6,3,6,,3,,323924012734488578,Ob269,3-6 alleged militants killed and up to 3 injured on a strike on an ex-girl's school in Miranshah.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a309fb,374,Yemen,2012-04-29T00:00:00.000Z,3 people were killed when a missile hit their SUV. 'No details' on their identities.,,Al Jawf Province,3,3,3,,,,326442637420810241,YEM062,Three alleged militants were killed driving through the northern province of al-Jawf. A tribal source told AFP the car was completely destroyed and all its occupants killed. AP reported Yemeni officials 'had no details on the source of the attack or the identity of the three.',http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,16.565146,45.538211,
55c79e721cbee48856a309fc,375,Yemen,2012-04-30T00:00:00.000Z,"On Monday, while driving in a car, 4 people were killed near the town of Lawder.",Lawder,Abyan Province,4,4,4,,,,326536442765537280,YEM063,Four alleged militants were killed in an airstrike near the town of Loder. The strike hit a vehicle according to a local government official.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.880199,45.86811,
55c79e721cbee48856a309fd,376,Yemen,2012-04-30T00:00:00.000Z,"The third attack in two days hit a vehicle near Zinjibar, killing 3 people.",Zinjibar,Abyan Province,3,3,3,,,,326816825914585088,YEM064,"A strike hit a vehicle near Zinjibar killing three alleged al Qaeda militants. A Yemeni presidential aide told CNN the Yemen government had approved a series of US drone strikes on militant positions in the south of the country. Since mid-April there had been at least two US drone strikes a day, the aide continued.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.129616,45.381295,
55c79e721cbee48856a309fe,377,Yemen,2012-05-02T00:00:00.000Z,Missiles from a US drone killed 13-15 people in Abyan.,Jaar,Abyan Province,13-15,13,15,,,,326821979367829505,YEM065,"Three Yemeni security officials told CNN a US drone attacked a militant training camp outside the southern town of Jaar, killing up to 15.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.218055,45.307832,
55c79e721cbee48856a309ff,378,Pakistan,2012-05-05T00:00:00.000Z,9 people killed in Shawal. 'Pakistan said the drone strike was illegal and counterproductive.',Shawal,North Waziristan,8-10,8,10,0-10,3,0,327440100516569088,Ob270,8-10 killed and one injured in a strike. Disputes on wether the dead were militants or civilians.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.01873964,69.65881348,
55c79e721cbee48856a30a00,379,Yemen,2012-05-06T00:00:00.000Z,"Nasser, 19, was tending to his farm when Fahd arrived. The drone tore them both to pieces.",Wadi Rafad,Shabwah Province,2-4,2,4,1,,,327468125551472640,YEM066,"Fahd al-Quso, who admitted to being part responsible for the death of 17 US sailors, died in the attack in Shabwa province. Also initially reported killed was al-Quso's nephew Fahed Salem al-Akdam, described as a 'senior AQAP leader.' However the Washington Post later identified the man as 19-year old farm worker Nasser Salim, who was no relation to Quso.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.653544,47.009442,"Nasser Salim, Fahd al-Quso"
55c79e721cbee48856a30a01,380,Yemen,2012-05-10T00:00:00.000Z,"A US drone fired missiles at a house, killing 5-12 people.",Jaar,Abyan Province,5-12,5,12,,,,328950659393155073,YEM067,A series of strikes in the small hours killed up to 8 in Abyan province.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.218055,45.307832,
55c79e721cbee48856a30a02,381,Yemen,2012-05-10T00:00:00.000Z,"A second US drone attacked the town of Shaqra, killing 2-4 people.","Shaqra, near Zinjibar",Abyan Province,2-4,2,4,,,,330354236590272512,YEM068,"AP reported two more alleged militants killed in a second strike on Shaqra, northeast of the provincial capital Zinjibar. The Yemen Observer reported AQAP claims that a drone killed four men in the strike.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.358082,45.698439,Kheldoon al Sayed
55c79e721cbee48856a30a03,382,Yemen,2012-05-12T00:00:00.000Z,"In Shabwa, an apparent US drone strike set a vehicle on fire, killing its passengers.",Al-Hosoon village,Marib Province,6-7,6,7,,,,330365324639731713,YEM069,"A reported US drone strike took place in al-Hosoon, near the city of Marib. A tribal chief told Reuters that 'a drone fired two rockets at two vehicles, killing five Al-Qaeda members.'",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,15.460938,45.321382,"Mohsen Abdul-Rahman Al-Youssefi, Saleh Mohammed Jaber Shabwahni, Abu Mutib Al-Yamani, Abu Laith Al-Hadrami, Abu Mohammed al Shihiri, Abu Abdullah al Sanaani"
55c79e721cbee48856a30a04,383,Yemen,2012-05-12T00:00:00.000Z,7 people were killed on a desert road in Hareeb. Drone missiles destroyed three pickup trucks.,Hareeb,Shabwah Province,10,10,10,,,,330741484473163777,YEM070,"Agencies reported a second strike of the day, also on a convoy of vehicles: 'One drone fired rockets at a convoy of three pick-up trucks travelling on a desert road in Hareeb area of Shabwa province.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.653544,47.009442,"Ali Hassan Ali Gharib al Shabwahni, Hassan Saud Hassan Bin Mouaily, Hamid Nasir Al-Aqraa, Mohsen Saeed Kharassan, Ahmed Saleh Mohammed Al-Faqeer, Abdullah Ali Muhammad Miqan, Mohammed Saleh Bakeer Al-Faqeer, Aref Issa Chabwi, Mubarak, Saleh Al-Nasser Al-Nassi, Abu Obeida al Masri"
55c79e721cbee48856a30a05,384,Yemen,2012-05-12T00:00:00.000Z,The last drone attack of the day killed 6-10 people near Aden.,"Al-Aeen, near Aden",Shabwah Province,6-10,6,10,,,,333614783133806593,YEM071,"A possible third drone strike of the day killed between 6 and 10 alleged al Qaeda militants at a 'hideout', according to a local Yemeni official.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,12.97214906,44.95211601,
55c79e721cbee48856a30a06,385,Yemen,2012-05-15T00:00:00.000Z,42 people--including 26 civilians--became rubble. 'The plane was gray. It looked like an eagle.',Jaar,Abyan Province,14-42,14,42,14-26,,,333998428218597377,YEM075,At least 14 people were killed in an airstrike in a residential area of Jaar. Two or more strikes in quick succession reduced an entire block to rubble. Initial reports from government sources claimed two or three senior al Qaeda militants were killed as well as at least eight civilians. This changed as more details emerged in subsequent reports. Amnesty International identified 14 civilian victims by name - including a pregnant woman. Survivor Samir al Mushari told USA Today 26 civilians died.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,13.218055,45.307832,"Mariam Abdo Said, Majed Ahmed Abdullah Awad, Nuweir al Arshani, Abdo Said, Salem Mohsen Haidar al Jalladi, Adeeb Ahmed Ghanem al Doba'i, Mohammed Abdullah Saleh Hussein, Munir bin al Haji bin al Assi, Ahmed Abdullah Ahmed al Shahari, Salem Abdullah Ahmed Abkar, Hussien Mubarak Ahmed, Abd al Rahman Motahhar, Hafez Abdullah Mubarak, Mohsen Ali Salem, Amir al Azzani"
55c79e721cbee48856a30a07,386,Yemen,2012-05-17T00:00:00.000Z,"3 people were killed in a car. @BaFana3, a Sanaa-based lawyer, reported the attack on Twitter.",Shibam,Hadhramaut Province,2-3,2,3,,0-2,,335839984189841408,YEM078,Three alleged militants were killed in a possible US drone strike in the eastern province of Hadhramaut. Reuters reported a car apparently carrying explosives was destroyed when the overnight strike targeted a convoy.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,16.539117,49.149095,
55c79e721cbee48856a30a08,387,Yemen,2012-05-19T00:00:00.000Z,A US drone strike killed 2 people in Bayda.,,Al Bayda Province,2,2,2,,,,336187352340910080,YEM082,A second air strike of the day destroyed a vehicle in the southern province of Bayda. Sources told AFP and Associated Press the strike was carried out by a US drone.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.099622,45.432054,
55c79e721cbee48856a30a09,388,Pakistan,2012-05-23T00:00:00.000Z,"One year before the President gave a major speech, a US drone killed 4 people in a house.",Datta Khel Kalai,North Waziristan,4-5,4,5,0,2,0,337629455273058304,Ob271,4-5 alleged militants killed and several injured in a strike on a house in Datte Khel Kalai.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.17721515,70.43678284,
55c79e721cbee48856a30a0a,389,Pakistan,2012-05-24T00:00:00.000Z,The second drone attack in 24 hours killed 10-12 people in a mosque.,Khassokhel near Mir Ali,North Waziristan,10-12,10,12,3-8,3,0,337629958765682688,Ob272,"10-12 killed and 3 injured, mostly civilians, after a strike hit a house and a nearby mosque during morning prayers.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,32.96201033,70.33344269,
55c79e721cbee48856a30a0b,390,Pakistan,2012-05-26T00:00:00.000Z,"Drone missiles struck a bakery in the Miranshah market, killing 3-4 people.",Miranshah,North Waziristan,3-4,3,4,0,2,0,337630567023656960,Ob273,3-4 alleged militants killed and 2 injured on a strike on bakery in Miransha bazaar.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a30a0c,391,Yemen,2012-05-28T00:00:00.000Z,A US drone strike killed up to 5 people and wounded 4 others.,Manaseh,Al Bayda Province,3-5,3,5,0-2,4,,337631128615796736,YEM087,Up to five alleged militants were killed and four wounded in a possible drone strike in the centre of the country. Anwar al Awlaki's brothers-in-law Qaed and Nabil al Dahab were targeted but survived.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/,,14.099622,45.432054,
